Dataset_percentage	10%	20%	30%	40%	50%	60%	70%	80%	90%	100%
Time-IVF_SQ8	7.919671051669866	8.029045048984699	8.417568151295805	8.340583813687166	8.7518119099938	8.605126351001672	8.221549517009407	8.419090794671016	8.527330790335933	9.251280862294758
Recall-IVF_SQ8	0.8546733333333334	0.8297666666666667	0.8181866666666666	0.8100766666666667	0.8034466666666669	0.7986533333333333	0.7960733333333333	0.7897633333333335	0.7891366666666667	0.7870533333333333
Time-IVF_FLAT	8.935659071741005	9.125610664680911	9.154972784958469	9.229975203013359	8.944253619022978	8.709632010005103	8.67560094963604	9.266313212690875	8.537991881370544	8.93008663264724
Recall-IVF_FLAT	0.9750666666666667	0.9526066666666667	0.9416500000000001	0.9324833333333333	0.9283433333333333	0.923	0.9185933333333334	0.9153133333333333	0.9133466666666666	0.9113766666666666
Time-SCANN	8.487875779004147	7.307528961993133	7.0510078413644806	8.017871905700304	7.265983915654942	7.507836317643523	8.437354691986306	7.685331269322584	7.632644141325727	8.780567507996844
Recall-SCANN	0.7061566666666667	0.6778866666666667	0.6648700000000001	0.6579733333333334	0.6506666666666666	0.6456366666666667	0.6434666666666666	0.6412966666666666	0.6385500000000001	0.6367499999999999
Time-IVF_PQ	7.43363714532461	7.206298883616303	7.420895186330502	7.264980234011698	7.432370889621477	6.904331227997318	8.397194164688699	7.768498024359967	7.274921723331015	7.493434108987761
Recall-IVF_PQ	0.15717333333333336	0.14836333333333332	0.14652	0.14473	0.14303	0.14287000000000002	0.14191666666666666	0.14149333333333336	0.14217333333333335	0.14196666666666669
Time-IVF_PQ	9.250978694374984	9.191361132698754	8.938796167688755	8.69354830236019	8.214943980992151	8.078381358684661	8.000264425024701	7.9800547993121045	7.9018964770172415	7.98034357264017
Recall-IVF_PQ	0.8023600000000001	0.7778266666666668	0.76287	0.7610466666666668	0.7522899999999999	0.7482700000000001	0.7438066666666666	0.7461700000000001	0.7430833333333333	0.7394533333333332
Time-IVF_FLAT	13.168959026341327	16.849652561669547	17.15219337400049	17.02138184895739	17.541585008691374	17.26157866336871	17.16672881199823	17.701575510320254	17.81322859231538	18.237811950966716
Recall-IVF_FLAT	1.0	0.9968933333333334	0.9888533333333333	0.9811666666666667	0.9741166666666667	0.9688833333333333	0.9644	0.9618966666666667	0.9587766666666666	0.95701
Time-SCANN	8.147803344996646	7.837466299378623	7.093695899044785	7.375123241993909	7.538146814020972	8.575678447339063	7.874862249358557	7.4963578426589565	7.47105332033243	7.056597705348395
Recall-SCANN	0.9038066666666666	0.8769266666666667	0.8625866666666666	0.8506666666666667	0.8432633333333334	0.83767	0.8298966666666668	0.8273999999999999	0.82235	0.8186333333333332
Time-IVF_SQ8	10.476679489947855	9.33517412135067	9.438033020317866	9.633485663332976	9.436743166026039	9.086780274364477	9.285274170649549	9.620642788669405	9.473137137363665	9.423040389005715
Recall-IVF_SQ8	0.8963066666666668	0.8720966666666667	0.8605600000000001	0.8518500000000001	0.84396	0.8402966666666666	0.8363066666666666	0.83102	0.82858	0.8261366666666667
Time-IVF_FLAT	12.887647421991764	14.109593683310473	14.168010147986934	14.241462844346339	14.348806287666472	14.286978277028538	14.456929066645293	14.550019767329408	14.54360553366132	14.681460775628997
Recall-IVF_FLAT	0.9999233333333334	0.9927733333333334	0.9836966666666668	0.97734	0.9715633333333334	0.9653300000000001	0.9626899999999999	0.9589533333333332	0.9548233333333332	0.9540100000000001
Time-IVF_SQ8	11.36892514031691	11.438050350678774	11.521925485343672	11.627341121008309	11.57605515800727	11.859482699694732	11.828006584352503	11.828314173345765	11.86219662699538	11.885745322991474
Recall-IVF_SQ8	0.9384966666666666	0.9134833333333333	0.9019566666666666	0.8943	0.8871699999999999	0.8826300000000001	0.8785233333333333	0.875	0.8719766666666667	0.8704299999999999
Time-IVF_SQ8	10.632029953645542	11.055436496972106	11.288530725985765	10.907295894964287	10.8078645276449	10.85958650331789	10.801889543343956	10.926640954334289	11.234251577989198	11.073789650690742
Recall-IVF_SQ8	0.9351466666666668	0.9125566666666667	0.9020266666666669	0.89423	0.8883733333333335	0.8843433333333334	0.88013	0.8755366666666667	0.8730333333333334	0.87148
Time-IVF_PQ	6.8121848149846	7.87251900928095	7.711103049378532	7.547322559674892	7.291979652713053	7.746081163679871	7.459172614656079	7.165208368406941	6.919555253659685	7.537339404341765
Recall-IVF_PQ	0.08643333333333332	0.08019333333333334	0.07766333333333335	0.07504333333333334	0.07484333333333333	0.07212333333333333	0.07290333333333333	0.07313333333333334	0.07187666666666666	0.07262666666666667
Time-IVF_SQ8	10.146255858669369	9.97255912097171	10.348235786698448	10.312705186350891	10.035124256353205	10.168240273332534	10.155956820972884	10.13778733368963	10.287943829976333	10.401210641992899
Recall-IVF_SQ8	0.9155366666666668	0.8903166666666668	0.87882	0.8698600000000001	0.8641533333333333	0.8597966666666667	0.8550333333333334	0.8503566666666668	0.8460633333333334	0.84357
Time-IVF_FLAT	7.32493348668019	8.159531503954591	8.34375781333074	8.267169915333701	8.730604044355763	8.43138047932492	8.821337303651186	8.328384099644609	7.659858311992139	7.915606685293217
Recall-IVF_FLAT	0.9333766666666667	0.9079433333333334	0.8913333333333334	0.88284	0.8769800000000001	0.8696800000000001	0.8661233333333335	0.8623466666666667	0.8576433333333333	0.8544233333333334
Time-SCANN	7.204537071326437	7.383324278324532	7.866938843663472	7.6497858529910445	7.287148217360179	7.756168502344129	6.809758636013915	7.635700938330653	7.737736825326768	7.3471682173355175
Recall-SCANN	0.8684366666666667	0.84207	0.83004	0.8221733333333333	0.8154133333333334	0.8103699999999999	0.8067333333333334	0.80247	0.8005166666666668	0.7979033333333333
Time-SCANN	7.270118364676212	7.816929653325739	8.319131513359025	7.058952745671074	6.917808834967825	6.990188742328125	7.102433672640473	7.634822503003913	7.258265742023165	8.095009738346562
Recall-SCANN	0.7622399999999999	0.7346300000000001	0.7221700000000001	0.7144366666666667	0.7065666666666667	0.7021566666666667	0.6990566666666668	0.6972833333333334	0.6941733333333334	0.6921633333333334
Time-SCANN	7.1034287913547205	7.969234686306057	8.244165810329529	7.9387432739604264	7.788784937661451	7.239470993711923	7.865533529936026	7.521870647324249	6.69217201101128	7.1950904136756435
Recall-SCANN	0.8595933333333333	0.8335366666666667	0.8201633333333334	0.8100466666666667	0.8026833333333334	0.7968233333333333	0.7925933333333334	0.7875533333333333	0.7852966666666666	0.7834166666666667
Time-IVF_PQ	9.310677027679048	9.433760105011364	8.828192650340497	8.783027591998689	9.054578910698183	7.950120436687333	7.802911235019565	7.676487380328278	7.674969272998472	8.0494284152907
Recall-IVF_PQ	0.34231666666666666	0.33291333333333334	0.3290033333333333	0.32674000000000003	0.32543000000000005	0.32392666666666664	0.32211333333333336	0.32029	0.32203333333333334	0.32038666666666665
Time-SCANN	7.493765437005398	7.3156862273269025	7.3402899856834365	7.110102393315174	7.575852031315056	6.914903236009802	7.196822025347501	7.498590154340491	7.762047282691735	7.387551842684236
Recall-SCANN	0.9564566666666666	0.9324466666666668	0.9230833333333331	0.9128133333333334	0.9060800000000001	0.9022733333333334	0.8988100000000001	0.8948600000000001	0.8909700000000002	0.8890966666666666
